,DateTime,Open,High,Low,Close
1111,2022-11-14,396.66,400.18,394.83,395.12
1112,2022-11-15,401.15,402.31,394.49,398.49
1113,2022-11-16,396.78,397.78,394.79,395.45
1114,2022-11-17,390.46,394.95,390.14,394.24
1115,2022-11-18,397.73,397.81,393.04,396.03
1116,2022-11-21,394.64,395.82,392.66,394.59
1117,2022-11-22,396.63,400.07,395.15,399.9
1118,2022-11-23,399.55,402.93,399.31,402.42
1119,2022-11-25,401.83,402.91,401.53,402.33
1120,2022-11-28,399.09,400.81,395.11,395.91
1121,2022-11-29,396.04,397.3,393.3,395.23
1122,2022-11-30,395.45,407.68,393.48,407.68
1123,2022-12-01,408.81,410.0,404.75,407.38
1124,2022-12-02,402.2,407.86,402.14,406.91
1125,2022-12-05,403.92,404.93,398.17,399.59
1126,2022-12-06,399.42,399.99,391.64,393.83
1127,2022-12-07,392.9,395.64,391.97,393.16
1128,2022-12-08,395.13,397.36,393.45,396.24
1129,2022-12-09,394.94,397.62,393.15,393.28
1130,2022-12-12,394.1,398.95,393.41,398.95
1131,2022-12-13,410.2,410.49,399.07,401.97
1132,2022-12-14,401.61,405.5,396.31,399.4
1133,2022-12-15,394.31,395.25,387.88,389.63
1134,2022-12-16,385.19,386.58,381.04,383.27
1135,2022-12-19,383.46,383.82,378.28,380.02
1136,2022-12-20,379.23,382.23,377.85,380.54
1137,2022-12-21,383.28,387.41,382.69,386.23
1138,2022-12-22,383.05,383.38,374.77,380.72
1139,2022-12-23,379.65,383.06,378.03,382.91
1140,2022-12-27,382.78,383.15,379.65,381.4
1141,2022-12-28,381.34,383.39,376.42,376.66
1142,2022-12-29,379.66,384.35,379.08,383.44
1143,2022-12-30,380.64,382.53,378.43,382.43
1144,2023-01-03,384.42,386.43,377.83,380.82
1145,2023-01-04,383.18,385.88,380.0,383.76
1146,2023-01-05,381.72,381.84,378.76,379.38
1147,2023-01-06,382.61,389.25,379.45,388.08
1148,2023-01-09,390.37,393.7,387.67,387.86
1149,2023-01-10,387.25,390.65,386.27,390.58
1150,2023-01-11,392.23,395.6,391.38,395.52
1151,2023-01-12,396.67,398.49,392.42,396.96
1152,2023-01-13,393.62,399.1,393.34,398.5
1153,2023-01-17,398.49,400.23,397.06,397.77
1154,2023-01-18,398.98,400.12,391.28,391.49
1155,2023-01-19,389.35,391.08,387.26,388.64
1156,2023-01-20,390.08,396.04,388.38,395.88
1157,2023-01-23,396.72,402.65,395.72,400.63
1158,2023-01-24,398.88,401.15,397.64,400.2
1159,2023-01-25,395.95,400.7,393.56,400.35
1160,2023-01-26,403.12,404.92,400.03,404.75
1161,2023-01-27,403.65,408.16,403.44,405.68
1162,2023-01-30,402.8,405.13,400.28,400.59
1163,2023-01-31,401.11,406.53,400.77,406.48
1164,2023-02-01,405.21,413.67,402.35,410.8
1165,2023-02-02,414.86,418.31,412.88,416.78
1166,2023-02-03,411.59,416.97,411.09,412.35
1167,2023-02-06,409.79,411.29,408.1,409.83
1168,2023-02-07,408.88,416.49,407.57,415.19
1169,2023-02-08,413.13,414.53,409.93,410.65
1170,2023-02-09,414.41,414.57,405.81,407.09
1171,2023-02-10,405.88,408.44,405.01,408.04
1172,2023-02-13,408.71,412.97,408.24,412.83
1173,2023-02-14,411.25,415.05,408.51,412.64
1174,2023-02-15,410.36,414.0,409.47,413.98
1175,2023-02-16,408.79,412.91,408.14,408.28
1176,2023-02-17,406.06,407.51,404.05,407.26
1177,2023-02-21,403.06,404.16,398.82,399.09
1178,2023-02-22,399.52,401.13,397.02,398.54
1179,2023-02-23,401.54,402.2,396.25,400.66
1180,2023-02-24,395.41,397.25,393.64,396.38
1181,2023-02-27,399.86,401.29,396.75,397.73
1182,2023-02-28,397.23,399.28,396.18,396.26
1183,2023-03-01,395.41,396.69,393.38,394.74
1184,2023-03-02,392.69,398.69,392.33,397.81
1185,2023-03-03,399.7,404.45,399.03,404.19
1186,2023-03-06,405.06,407.45,404.03,404.47
1187,2023-03-07,404.42,404.67,397.62,398.27
1188,2023-03-08,398.39,399.71,396.59,398.92
1189,2023-03-09,399.75,401.48,390.53,391.56
1190,2023-03-10,390.99,393.16,384.32,385.91
1191,2023-03-13,381.85,390.39,380.65,385.36
1192,2023-03-14,390.5,393.45,387.05,391.73
1193,2023-03-15,385.87,389.49,383.71,389.28
1194,2023-03-16,386.82,396.47,386.29,396.11
1195,2023-03-17,393.21,394.4,388.55,389.99
1196,2023-03-20,390.79,394.17,390.07,393.74
1197,2023-03-21,397.26,399.41,395.58,398.91
1198,2023-03-22,398.73,402.49,392.07,392.11
1199,2023-03-23,395.07,399.29,390.35,393.17
1200,2023-03-24,391.84,395.84,389.4,395.75
1201,2023-03-27,398.11,398.92,395.56,396.49
1202,2023-03-28,395.76,396.49,393.69,395.6
1203,2023-03-29,399.92,401.6,398.68,401.35
1204,2023-03-30,404.09,404.35,401.76,403.7
1205,2023-03-31,404.65,409.7,404.55,409.39
1206,2023-04-03,408.86,411.37,408.44,410.95
1207,2023-04-04,411.62,411.92,407.24,408.67
1208,2023-04-05,407.89,408.7,405.88,407.6
1209,2023-04-06,406.77,409.48,405.67,409.19
1210,2023-04-10,406.6,409.69,405.97,409.61
1211,2023-04-11,410.26,411.18,408.92,409.72
1212,2023-04-12,411.85,412.17,407.44,408.05
1213,2023-04-13,409.24,413.84,408.7,413.47
1214,2023-04-14,412.82,415.09,410.06,412.46
1215,2023-04-17,412.38,413.96,411.08,413.94
1216,2023-04-18,415.6,415.72,412.78,414.21
1217,2023-04-19,412.22,415.08,412.16,414.14
1218,2023-04-20,411.22,413.7,410.27,411.88
1219,2023-04-21,412.19,412.68,410.17,412.2
1220,2023-04-24,411.99,413.07,410.6,412.63
1221,2023-04-25,410.59,411.16,406.02,406.08
1222,2023-04-26,406.75,407.84,403.78,404.36
1223,2023-04-27,407.0,412.69,406.74,412.41
1224,2023-04-28,411.49,415.93,411.43,415.93
1225,2023-05-01,415.44,417.62,415.26,415.51
1226,2023-05-02,414.77,414.83,407.82,410.84
1227,2023-05-03,411.34,413.87,407.77,408.02
1228,2023-05-04,406.93,407.27,403.74,405.13
1229,2023-05-05,408.91,413.72,408.64,412.63
1230,2023-05-08,412.95,413.24,411.28,412.74
1231,2023-05-09,411.13,412.09,410.68,410.93
1232,2023-05-10,413.89,414.54,408.87,412.85
1233,2023-05-11,411.94,412.43,409.97,412.13
1234,2023-05-12,413.41,413.64,409.07,411.59
1235,2023-05-15,412.22,413.43,410.23,413.01
1236,2023-05-16,411.86,412.82,410.25,410.25
1237,2023-05-17,412.35,415.86,410.63,415.23
1238,2023-05-18,414.9,419.67,414.67,419.23
1239,2023-05-19,420.17,420.72,417.35,418.62
1240,2023-05-22,418.63,420.39,417.35,418.79
1241,2023-05-23,417.08,418.13,413.68,414.09
1242,2023-05-24,412.4,412.82,409.87,411.09
1243,2023-05-25,414.73,416.16,412.41,414.65
1244,2023-05-26,415.33,420.77,415.25,420.02
1245,2023-05-30,422.03,422.58,418.73,420.18
1246,2023-05-31,418.28,419.22,416.22,417.85
1247,2023-06-01,418.09,422.92,416.79,421.82
1248,2023-06-02,424.5,428.74,423.95,427.92
1249,2023-06-05,428.29,429.67,426.37,427.1
1250,2023-06-06,426.67,428.58,425.99,428.03
1251,2023-06-07,428.44,429.62,426.11,426.55
1252,2023-06-08,426.62,429.6,425.82,429.13
1253,2023-06-09,429.96,431.99,428.87,429.9
1254,2023-06-12,430.92,433.88,430.17,433.8
1255,2023-06-13,435.32,437.33,434.63,436.66
1256,2023-06-14,437.01,439.07,433.59,437.18
1257,2023-06-15,436.35,443.9,436.23,442.6
1258,2023-06-16,442.97,443.18,438.97,439.46
